Student_ID,City_ID,Course_ID,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completion_Status
"STU102864","CT012","C105",8,41,0.81700000000000006,2,0.5,2,6,5.8,7,3,4,0.8859999999999999,100,0.75599999999999989,4,0.5,6,0,4.7,"Completed"
"STU103430","CT004","C101",6,40,0.565,2,0.5,1,6,4.3,5,5,4,0.91099999999999992,77.9,0.537,6,0.88,4,0,5,"Not Completed"
"STU103649","CT012","C108",6,18,0.43799999999999994,2,0.5,4,5,5.2,7,3,4,0.82400000000000007,62.5,0.604,6,0.92,4,0,4.7,"Not Completed"
"STU105160","CT009","C103",2,44,0.387,2,0.5,7,4,4.7,7,3,4,0.669,72.5,0.59200000000000008,4,1,2,0,4.9,"Completed"
"STU105611","CT002","C108",5,37,0.579,2,0.5,3,6,4.8,6,4,4,0.79599999999999993,89.1,0.607,2,0.42,2,0,3.5,"Completed"
"STU105944","CT012","C102",3,29,0.615,2,0.5,1,4,0.5,7,3,4,0.83900000000000008,76.8,0.674,2,0.67,6,0,4.1,"Not Completed"
"STU106727","CT004","C102",4,37,0.536,2,0.5,7,1,6,3,7,4,0.79599999999999993,55.1,0.395,1,0.58,1,0,3.6,"Not Completed"
"STU107159","CT011","C102",4,33,0.81900000000000006,2,0.5,3,8,6.8,6,4,4,0.64599999999999991,65.1,0.679,3,1,6,0,3.8,"Not Completed"
"STU108081","CT013","C103",4,35,0.81,2,0.5,7,8,7.9,6,4,4,0.624,80.7,0.684,5,0.93,2,0,4.6,"Not Completed"
"STU108973","CT005","C102",4,18,0.69,2,0.5,15,5,7.8,6,4,4,0.78799999999999992,75.5,0.639,2,0.69,1,0,3.1,"Not Completed"
"STU109306","CT014","C102",4,25,0.22899999999999998,2,0.5,5,4,5.3,6,3,4,0.67599999999999993,69.6,0.475,2,0.72,1,0,4.4,"Not Completed"
"STU109452","CT013","C101",3,15,0.33399999999999996,2,0.5,30,5,8.5,1,9,4,0.87,92.8,0.223,0,0.45,1,0,3.7,"Not Completed"
"STU109534","CT003","C102",2,30,0.772,2,0.5,14,6,3.6,6,4,4,0.65599999999999992,73,0.667,1,0.83,2,0,4.2,"Not Completed"
"STU109915","CT006","C101",6,16,0.581,2,0.5,21,5,9.6,7,2,4,0.83900000000000008,64.1,0.655,7,0.53,4,0,3.8,"Completed"
"STU112366","CT005","C104",5,18,0.627,2,0.5,11,7,7.3,2,8,4,0.585,43.4,0.361,2,0.48,2,0,2.8,"Completed"
"STU112993","CT005","C107",6,39,0.80599999999999994,2,0.5,4,6,10,6,4,4,0.853,77.8,0.68099999999999994,5,0.8,2,0,3.7,"Completed"
"STU113444","CT002","C101",4,33,0.514,2,0.5,0,7,7.3,3,7,4,0.498,62.3,0.391,3,0.73,3,0,4.2,"Not Completed"
"STU113595","CT005","C108",3,21,0.56,2,0.5,13,4,5.9,6,4,4,0.898,72.7,0.59200000000000008,0,0.71,1,0,4,"Not Completed"
"STU113849","CT007","C104",3,26,0.857,2,0.5,1,6,4.2,2,8,4,0.56600000000000006,56.9,0.44799999999999995,2,0.33,4,0,3.7,"Not Completed"
"STU115859","CT009","C107",4,28,0.818,2,0.5,13,6,1.6,2,8,4,0.866,50.6,0.43200000000000005,2,0.58,3,0,5,"Not Completed"
"STU116738","CT001","C108",3,49,0.726,2,0.5,3,3,3.8,7,3,4,0.624,47,0.698,6,0.43,1,0,3.5,"Completed"
"STU116787","CT007","C107",4,40,0.7609999999999999,2,0.5,1,6,5.8,5,5,4,0.748,100,0.617,6,0.83,4,0,4.4,"Not Completed"
"STU117637","CT006","C106",4,39,0.66299999999999992,2,0.5,15,6,7.7,7,2,4,0.82400000000000007,86.8,0.696,2,0.99,1,0,5,"Completed"
"STU118986","CT009","C102",2,39,0.514,2,0.5,1,6,2.7,4,6,4,0.586,95.1,0.46799999999999997,0,0.7,5,0,4.2,"Not Completed"
"STU119474","CT007","C103",6,39,0.684,2,0.5,8,4,3.6,6,4,4,0.84900000000000009,84.4,0.642,1,0.88,3,0,4.3,"Completed"
"STU119572","CT006","C102",5,34,0.674,2,0.5,9,5,4.5,5,5,4,0.915,65.3,0.569,3,0.87,3,0,3.8,"Not Completed"
"STU120609","CT015","C106",7,28,0.34600000000000003,2,0.5,18,4,5.1,5,5,4,0.84200000000000008,51.5,0.447,1,0.41,0,0,3.8,"Not Completed"
"STU121514","CT007","C108",5,31,0.282,2,0.5,1,0,3.7,3,7,4,0.66,42.6,0.3,5,0.41,1,0,4,"Not Completed"
"STU121687","CT005","C102",2,34,0.19,2,0.5,0,6,8.3,5,5,4,0.775,100,0.41700000000000004,5,0.52,3,0,3.3,"Not Completed"
"STU122408","CT014","C102",4,55,0.644,2,0.5,19,5,5.7,7,3,4,0.828,79.6,0.685,3,0.58,0,0,4.4,"Completed"
"STU122923","CT005","C101",3,26,0.542,2,0.5,6,9,4.5,5,5,4,0.565,65.1,0.522,3,0.86,3,0,4.3,"Completed"
"STU123073","CT010","C108",5,16,0.42100000000000004,2,0.5,0,5,8.6,3,7,4,0.667,67.1,0.361,3,0.9,4,0,4.3,"Not Completed"
"STU123782","CT002","C104",6,12,0.586,2,0.5,3,2,5.5,5,5,4,0.78099999999999992,75.7,0.54299999999999993,1,0.96,1,0,4.6,"Completed"
"STU124340","CT003","C108",6,41,0.83900000000000008,2,0.5,2,5,3.4,3,6,4,0.628,76.6,0.512,2,0.45,3,0,4.2,"Completed"
"STU125031","CT002","C108",3,27,0.852,2,0.5,0,7,8.2,6,4,4,0.377,62.3,0.68900000000000006,0,0.7,0,0,3.4,"Not Completed"
"STU125106","CT003","C101",3,33,0.698,2,0.5,4,6,10,8,2,4,0.72900000000000009,78.1,0.763,3,0.82,1,0,4.5,"Not Completed"
"STU126127","CT007","C106",2,26,0.613,2,0.5,0,4,3.9,5,5,4,0.8,61.7,0.546,6,0.96,1,0,4.8,"Not Completed"
"STU126687","CT002","C102",2,46,0.501,2,0.5,6,4,5.1,4,6,4,0.752,50.4,0.44,2,0.7,0,0,4.3,"Not Completed"
"STU126795","CT015","C106",9,24,0.705,2,0.5,2,6,2.7,7,3,4,0.78799999999999992,54.5,0.69400000000000006,0,0.75,2,0,4.2,"Not Completed"
"STU127363","CT013","C103",4,29,0.65099999999999991,2,0.5,0,5,7.5,2,8,4,0.97,86,0.391,1,0.42,3,0,4,"Not Completed"
"STU127431","CT009","C101",7,55,0.55299999999999994,2,0.5,0,9,7.5,6,4,4,0.84900000000000009,71.5,0.589,1,0.54,3,0,4.6,"Not Completed"
"STU127897","CT013","C105",1,28,0.386,2,0.5,16,3,7.1,5,5,4,0.629,70.2,0.47,1,0.65,3,0,4.7,"Completed"
"STU128639","CT009","C101",5,42,0.654,2,0.5,5,8,6.8,7,3,4,0.937,100,0.69900000000000007,3,0.53,4,0,4,"Completed"
"STU128782","CT001","C108",5,35,0.91799999999999993,2,0.5,18,4,4.2,6,4,4,0.83400000000000007,100,0.731,1,0.86,4,0,3.1,"Completed"
"STU129026","CT006","C107",2,41,0.563,2,0.5,1,7,6.8,3,7,4,0.83400000000000007,65.3,0.41,4,0.67,3,0,4.1,"Not Completed"
"STU129309","CT012","C103",7,55,0.68599999999999994,2,0.5,0,3,6.7,6,4,4,0.65599999999999992,80.2,0.64,1,0.56,5,0,4.8,"Completed"
"STU129513","CT014","C102",4,51,0.47100000000000003,2,0.5,12,8,4.1,6,4,4,0.841,92.8,0.57100000000000006,0,0.37,1,0,4,"Completed"
"STU131063","CT012","C104",3,32,0.484,2,0.5,19,3,4.5,6,4,4,0.684,45.5,0.552,2,0.24,1,0,5,"Not Completed"
"STU131108","CT001","C103",4,26,0.537,2,0.5,13,7,8.8,7,3,4,0.826,75.8,0.64599999999999991,2,1,0,0,4.4,"Completed"
"STU131356","CT004","C105",6,42,0.87400000000000011,2,0.5,5,8,6.7,4,6,4,0.634,50,0.57100000000000006,0,0.81,2,0,3.8,"Not Completed"
"STU134295","CT006","C105",3,33,0.935,2,0.5,1,10,7.2,5,5,4,1,76.4,0.66599999999999993,1,0.49,3,0,4.7,"Completed"
"STU135761","CT011","C106",3,42,0.635,2,0.5,0,6,9.3,6,4,4,0.695,67.4,0.616,4,0.41,3,0,3.9,"Not Completed"
"STU136285","CT015","C105",4,34,0.544,2,0.5,1,5,8,6,4,4,0.7659999999999999,95.2,0.598,4,0.72,1,0,4.4,"Completed"
"STU137749","CT009","C103",5,14,0.42200000000000004,2,0.5,1,5,6.3,5,5,4,0.74400000000000011,64.8,0.48,1,0.47,0,0,3.5,"Completed"
"STU138406","CT013","C102",4,34,0.489,2,0.5,0,3,2.7,5,5,4,0.725,55.9,0.499,2,0.57,1,0,4.6,"Completed"
"STU139731","CT002","C107",4,5,0.703,2,0.5,10,4,8.2,7,3,4,0.594,67,0.69900000000000007,1,0.51,2,0,2.2,"Not Completed"
"STU140412","CT006","C106",4,20,0.375,2,0.5,7,6,6.7,3,7,4,0.685,64.5,0.34299999999999997,3,0.49,2,0,5,"Not Completed"
"STU143117","CT003","C102",2,41,0.39299999999999996,2,0.5,7,5,4.1,4,6,4,0.79,80.2,0.418,1,0.61,3,0,3.4,"Not Completed"
"STU143996","CT002","C107",3,30,0.516,2,0.5,6,3,6.9,7,3,4,0.885,47.5,0.624,3,0.04,1,0,3.1,"Completed"
"STU144342","CT012","C103",7,32,0.622,2,0.5,3,7,6.8,5,5,4,0.789,62.5,0.54899999999999993,3,0.9,3,0,5,"Completed"
"STU144878","CT004","C107",3,26,0.435,2,0.5,7,3,5.8,3,7,4,0.64599999999999991,65.7,0.365,3,0.74,3,0,3.9,"Not Completed"
"STU145251","CT013","C107",5,26,0.342,2,0.5,5,12,6.3,5,5,4,0.94700000000000006,83.8,0.462,0,0.55,3,0,3.9,"Not Completed"
"STU145467","CT003","C108",8,43,0.48200000000000004,2,0.5,3,3,8.2,3,7,4,0.74,84.8,0.391,3,0.51,2,0,4.9,"Completed"
"STU145529","CT009","C103",2,20,0.638,2,0.5,12,4,6.1,6,4,4,0.708,80.4,0.623,1,0.85,3,0,4,"Completed"
"STU145603","CT002","C104",3,32,0.722,2,0.5,10,4,5.7,3,7,4,0.88,100,0.483,0,0.84,2,0,4.8,"Not Completed"
"STU146081","CT011","C102",5,34,0.887,2,0.5,0,7,7.6,3,7,4,0.764,81.4,0.531,5,0.75,3,0,4.3,"Completed"
"STU147805","CT012","C101",7,47,0.74,2,0.5,10,4,5.5,5,5,4,0.57600000000000007,69,0.593,1,1,0,0,4,"Not Completed"
"STU148264","CT005","C103",5,18,0.687,2,0.5,2,6,3.1,5,4,4,0.828,76.5,0.579,3,0.75,2,0,4.2,"Not Completed"
"STU148851","CT004","C107",6,37,0.43,2,0.5,7,5,5.4,6,4,4,0.70700000000000007,72.2,0.547,4,0.64,2,0,4.8,"Not Completed"
"STU149462","CT004","C101",3,51,0.746,2,0.5,8,9,4.8,5,5,4,0.613,51.4,0.58700000000000008,2,0.83,1,0,3.9,"Not Completed"
"STU149513","CT012","C105",8,41,0.848,2,0.5,18,5,1.9,4,5,4,0.648,65.2,0.569,3,0.55,2,0,4,"Completed"
"STU150142","CT004","C108",9,24,0.331,2,0.5,4,9,6,4,6,4,0.78599999999999992,77.3,0.395,4,0.59,2,0,3.9,"Not Completed"
"STU151119","CT006","C104",4,33,0.64,2,0.5,6,2,7.3,4,6,4,0.861,97.6,0.513,3,1,2,0,5,"Not Completed"
"STU151317","CT010","C103",5,48,0.71400000000000008,2,0.5,3,4,0.6,4,6,4,0.615,66.1,0.523,3,0.4,3,0,3.9,"Not Completed"
"STU152424","CT011","C102",7,20,0.763,2,0.5,1,7,7.9,4,6,4,0.726,71.9,0.54299999999999993,3,0.6,4,0,5,"Completed"
"STU153580","CT005","C105",4,24,0.5,2,0.5,1,5,9,6,4,4,0.787,66.2,0.568,4,0.54,1,0,4.7,"Completed"
"STU154107","CT011","C106",4,38,0.716,2,0.5,0,6,2.7,7,2,4,0.578,38.9,0.69,2,0.57,3,0,3.9,"Not Completed"
"STU154444","CT013","C104",2,13,0.349,2,0.5,4,3,4.2,5,5,4,0.531,46.4,0.445,3,0.62,2,0,3.4,"Completed"
"STU155371","CT002","C105",3,28,0.319,2,0.5,3,5,6,6,4,4,0.619,94.7,0.519,3,0.53,2,0,4.8,"Not Completed"
"STU155595","CT009","C105",5,39,0.718,2,0.5,9,5,7.7,6,4,4,0.581,72,0.647,4,0.78,3,0,4.8,"Not Completed"
"STU155602","CT007","C101",4,41,0.698,2,0.5,3,3,4.3,7,3,4,0.68,82.1,0.705,4,0.76,3,0,3.4,"Completed"
"STU156966","CT001","C102",5,20,0.46799999999999997,2,0.5,18,3,6.6,5,5,4,0.726,62.5,0.495,5,0.41,2,0,5,"Not Completed"
"STU157467","CT004","C104",3,22,0.763,2,0.5,0,4,10,8,2,4,0.634,38.2,0.7659999999999999,0,0.57,2,0,5,"Completed"
"STU158002","CT007","C106",3,37,0.35700000000000004,2,0.5,6,1,8.1,3,7,4,0.484,53.7,0.332,1,0.63,0,0,3.6,"Not Completed"
"STU158104","CT005","C108",3,26,0.79599999999999993,2,0.5,0,7,6.6,2,8,4,0.638,82.1,0.44,2,0.68,2,0,5,"Completed"
"STU158266","CT005","C103",3,38,0.657,2,0.5,3,2,6,6,4,4,0.752,78.7,0.629,3,0.78,2,0,3.9,"Completed"
"STU158492","CT008","C106",7,26,0.391,2,0.5,1,5,9.3,4,6,4,0.56700000000000006,86.1,0.42,0,0.25,2,0,4.9,"Not Completed"
"STU158714","CT010","C108",3,39,0.705,2,0.5,6,9,7.1,3,7,4,0.81099999999999994,60.3,0.457,1,0.67,2,0,3.7,"Not Completed"
"STU158718","CT007","C101",5,19,0.871,2,0.5,3,3,5.2,4,6,4,0.633,53.6,0.57200000000000006,1,0.75,1,0,3.9,"Completed"
"STU158988","CT013","C101",5,48,0.68900000000000006,2,0.5,3,6,8.7,6,4,4,0.792,49.4,0.626,2,0.57,3,0,4.7,"Not Completed"
"STU159181","CT010","C107",3,33,0.70400000000000007,2,0.5,1,7,7.2,7,3,4,0.828,100,0.716,3,0.51,1,0,4.3,"Not Completed"
"STU161142","CT012","C104",5,27,0.70200000000000007,2,0.5,9,4,5,5,4,4,0.831,79.6,0.585,5,0.75,6,0,4.1,"Not Completed"
"STU162108","CT004","C107",5,28,0.484,2,0.5,7,6,3.8,5,5,4,0.80599999999999994,77.9,0.508,1,0.97,2,0,4,"Completed"
"STU163640","CT008","C107",5,31,0.813,2,0.5,0,6,10,6,3,4,0.617,77.5,0.68299999999999994,3,0.38,2,0,4.4,"Completed"
"STU164686","CT010","C102",6,42,0.848,2,0.5,1,7,6.5,0,10,4,0.69200000000000006,82.6,0.33799999999999997,3,0.61,2,0,4.5,"Not Completed"
"STU164950","CT011","C106",6,7,0.42700000000000005,2,0.5,9,4,3.8,3,7,4,0.711,49.4,0.354,1,0.47,5,0,3.4,"Not Completed"
"STU166013","CT006","C102",4,35,0.848,2,0.5,0,2,4.5,3,7,4,0.831,71.2,0.512,2,0.49,2,0,4.4,"Completed"
"STU166230","CT011","C105",5,47,0.53299999999999992,2,0.5,4,7,7.4,8,2,4,0.88099999999999989,58.7,0.696,3,0.55,1,0,5,"Completed"
"STU166450","CT008","C108",4,44,0.795,2,0.5,5,3,4.2,4,6,4,0.815,74.5,0.556,2,0.71,1,0,4.5,"Completed"
"STU167606","CT003","C107",4,33,0.754,2,0.5,5,12,8.5,7,3,4,0.87400000000000011,84,0.726,4,0.68,1,0,3.7,"Not Completed"
"STU168265","CT002","C108",7,36,0.70900000000000007,2,0.5,4,7,6.9,7,3,4,0.795,68.3,0.70200000000000007,0,0.6,3,0,3.5,"Not Completed"
"STU169176","CT014","C103",5,37,0.841,2,0.5,14,4,5.9,6,4,4,0.84200000000000008,79.5,0.69400000000000006,3,0.87,2,0,4,"Not Completed"
"STU170242","CT006","C103",5,37,0.24,2,0.5,24,5,4.6,7,3,4,0.71900000000000008,37.8,0.523,2,0.98,2,0,4.4,"Completed"
"STU173181","CT014","C102",6,32,0.708,2,0.5,8,6,6.5,5,4,4,0.831,84.8,0.59,3,1,4,0,2.8,"Not Completed"
"STU173700","CT006","C108",2,16,0.657,2,0.5,2,3,7.1,5,5,4,0.79799999999999993,64.5,0.562,1,0.59,4,0,4.8,"Completed"
"STU174805","CT007","C106",6,29,0.95900000000000007,2,0.5,14,5,3.6,5,5,4,0.55399999999999994,88.3,0.68,5,0.48,1,0,3.5,"Completed"
"STU175076","CT014","C102",7,27,0.647,2,0.5,6,3,5.5,8,2,4,0.687,53.5,0.733,4,1,4,0,4.8,"Not Completed"
"STU175326","CT002","C103",4,33,0.191,2,0.5,18,5,6.4,6,4,4,0.624,59.6,0.457,1,0.4,1,0,5,"Not Completed"
"STU176130","CT004","C103",5,29,0.285,2,0.5,3,1,3.3,4,6,4,0.67599999999999993,62.2,0.371,2,0.68,3,0,3,"Not Completed"
"STU177171","CT002","C104",4,29,0.688,2,0.5,16,2,4.6,5,5,4,0.725,82.5,0.58200000000000007,2,0.55,5,0,3.3,"Completed"
"STU178118","CT015","C101",3,28,0.322,2,0.5,0,4,5.7,5,5,4,0.522,60.4,0.44299999999999995,1,0.75,1,0,3.8,"Not Completed"
"STU179023","CT003","C108",7,30,0.563,2,0.5,4,2,3.1,8,2,4,0.57100000000000006,58.4,0.706,1,0.26,1,0,4,"Not Completed"
"STU180236","CT003","C103",4,18,0.774,2,0.5,1,4,6.2,6,4,4,0.70700000000000007,54.2,0.65799999999999992,3,0.37,0,0,1.8,"Completed"
"STU180788","CT013","C101",4,42,0.68599999999999994,2,0.5,7,8,5.6,4,5,4,0.775,79.4,0.52,4,0.53,2,0,4.2,"Completed"
"STU180955","CT013","C101",9,16,0.84900000000000009,2,0.5,6,4,6.9,7,3,4,0.992,91.2,0.763,2,0.84,5,0,3.9,"Not Completed"
"STU182590","CT011","C105",2,35,0.735,2,0.5,16,4,6.1,7,3,4,0.753,72.2,0.713,3,0.92,1,0,2.9,"Completed"
"STU183085","CT003","C105",4,41,0.47100000000000003,2,0.5,2,5,8.7,4,6,4,0.66599999999999993,51.3,0.43,3,0.65,4,0,4.1,"Completed"
"STU183552","CT003","C108",3,46,0.722,2,0.5,2,3,5.1,7,3,4,0.72400000000000009,57.1,0.701,3,1,1,0,2.6,"Completed"
"STU185184","CT004","C104",4,25,0.473,2,0.5,6,5,9.8,2,8,4,0.797,58,0.315,0,0.59,4,0,5,"Not Completed"
"STU186067","CT007","C102",3,35,0.547,2,0.5,3,5,4.5,4,5,4,0.591,57,0.46,2,0.8,1,0,3.6,"Completed"
"STU186533","CT001","C104",4,37,0.77,2,0.5,14,3,7.8,5,5,4,0.66599999999999993,57.8,0.598,2,0.62,1,0,4.6,"Completed"
"STU186836","CT015","C104",7,29,0.47200000000000003,2,0.5,2,10,1.9,6,4,4,0.616,47,0.54899999999999993,2,0.71,0,0,4,"Not Completed"
"STU188587","CT006","C103",3,34,0.375,2,0.5,5,6,5.7,6,4,4,0.705,44.6,0.514,1,0.46,1,0,3.1,"Not Completed"
"STU188684","CT007","C105",4,27,0.562,2,0.5,0,4,3.2,6,4,4,0.97900000000000009,66.5,0.59,2,0.78,6,0,3.7,"Completed"
"STU189090","CT002","C103",2,29,0.66099999999999992,2,0.5,1,6,5.2,6,4,4,0.86,44.6,0.613,1,0.9,2,0,4,"Not Completed"
"STU189103","CT004","C107",7,27,0.782,2,0.5,9,5,5.9,2,8,4,0.779,58.2,0.423,3,0.5,0,0,4.4,"Not Completed"
"STU190378","CT010","C108",7,31,0.222,2,0.5,0,8,7.7,2,8,4,0.70200000000000007,71.9,0.23399999999999999,1,0.9,2,0,4.5,"Not Completed"
"STU191069","CT004","C104",1,41,0.55899999999999994,2,0.5,12,7,6.7,2,8,4,0.945,60.2,0.34600000000000003,4,0.63,1,0,3.9,"Not Completed"
"STU191692","CT015","C103",1,39,0.512,2,0.5,8,9,5.3,3,7,4,0.748,62.5,0.39,5,1,0,0,4.5,"Not Completed"
"STU193689","CT013","C104",4,34,0.638,2,0.5,5,6,5.6,4,6,4,0.775,76.8,0.502,3,0.97,1,0,5,"Completed"
"STU194470","CT014","C101",3,11,0.92599999999999993,2,0.5,4,6,5.6,8,2,4,0.805,66.7,0.83700000000000008,3,0.79,1,0,4.8,"Completed"
"STU195126","CT002","C104",6,39,0.397,2,0.5,25,4,5.7,3,6,4,0.54,50.4,0.344,1,0.73,2,0,3.1,"Not Completed"
"STU195884","CT012","C102",4,42,0.295,2,0.5,0,8,8.2,4,6,4,0.55399999999999994,68.8,0.37799999999999995,2,0.72,1,0,5,"Not Completed"
"STU197262","CT005","C104",7,36,0.813,2,0.5,0,4,8.3,5,5,4,0.588,90.9,0.63,1,0.25,1,0,4.4,"Not Completed"
"STU198116","CT003","C102",5,26,0.70700000000000007,2,0.5,22,5,4.7,2,8,4,0.6,100,0.41700000000000004,3,0.46,2,0,3.9,"Not Completed"
"STU199152","CT004","C108",2,34,0.69400000000000006,2,0.5,8,7,2.8,6,3,4,0.74900000000000011,81.7,0.644,0,0.46,1,0,2.2,"Completed"
"STU199434","CT009","C104",7,47,0.70200000000000007,2,0.5,20,7,5.3,6,4,4,0.82700000000000007,62.9,0.637,2,0.74,4,0,4.6,"Not Completed"
"STU199470","CT004","C107",2,5,0.867,2,0.5,10,5,6.1,5,5,4,0.795,92.3,0.65,3,0.56,1,0,2.1,"Not Completed"
"STU199770","CT005","C107",4,35,0.789,2,0.5,3,6,7.4,4,6,4,0.68599999999999994,68.4,0.55,4,0.53,3,0,5,"Completed"
"STU100663","CT007","C104",5,31,0.556,2,0.5,2,9,2.5,4,6,2,0.845,65.2,0.467,3,0.62,1,0,4.4,"Completed"
"STU100749","CT001","C107",4,33,0.809,2,0.5,6,4,8.9,2,8,2,0.636,67.7,0.43700000000000006,3,0.89,2,0,5,"Not Completed"
"STU103029","CT008","C101",3,35,0.451,2,0.5,17,3,3,5,5,2,0.55399999999999994,69.9,0.493,1,0.83,1,0,5,"Not Completed"
"STU103735","CT009","C104",7,52,0.319,2,0.5,5,5,5.4,1,9,2,0.529,63,0.203,2,0.99,2,0,5,"Not Completed"
"STU103990","CT014","C103",6,28,0.444,2,0.5,12,3,6.6,3,7,2,0.669,43.8,0.35700000000000004,0,0.48,3,0,3.6,"Not Completed"
"STU104755","CT007","C101",1,36,0.721,2,0.5,19,3,3.5,5,5,2,0.867,63.3,0.584,1,0.71,0,0,4.9,"Not Completed"
"STU109198","CT013","C102",3,36,0.648,2,0.5,10,2,8.3,3,6,2,0.488,64.6,0.439,2,0.39,3,0,4.4,"Completed"
"STU110509","CT002","C101",3,44,0.768,2,0.5,13,5,7.7,3,7,2,0.385,49.6,0.473,1,0.9,4,0,5,"Completed"
"STU111612","CT014","C104",10,25,0.622,2,0.5,9,4,8.2,7,3,2,0.97,92,0.684,3,1,5,0,4.4,"Not Completed"
"STU112468","CT013","C102",6,31,0.349,2,0.5,4,5,7.1,4,6,2,0.956,84.6,0.405,3,0.48,1,0,2.7,"Not Completed"
"STU112630","CT006","C105",4,23,0.65799999999999992,2,0.5,2,6,3.8,7,3,2,0.81400000000000006,58.3,0.679,3,0.34,5,0,4.5,"Not Completed"
"STU112891","CT001","C107",4,19,0.555,2,0.5,3,4,7.5,4,6,2,0.82900000000000007,92.2,0.48,3,1,2,0,4.2,"Not Completed"
"STU114112","CT005","C103",6,33,0.341,2,0.5,13,7,9.1,4,6,2,0.882,78.3,0.39899999999999997,2,0.76,1,0,3,"Not Completed"
"STU114253","CT008","C104",5,40,0.573,2,0.5,1,7,5.9,3,7,2,0.665,100,0.431,1,0.58,1,0,4.4,"Not Completed"
"STU114471","CT013","C103",5,25,0.96200000000000008,2,0.5,5,5,7.7,2,8,2,0.885,64.8,0.489,2,0.72,4,0,5,"Completed"
"STU114742","CT005","C108",4,31,0.499,2,0.5,4,7,8.8,5,5,2,0.58,77.6,0.513,3,0.83,2,0,2.5,"Completed"
"STU115403","CT015","C106",6,42,0.799,2,0.5,11,4,10,3,7,2,0.648,68.8,0.494,3,0.56,6,0,3.4,"Not Completed"
"STU115517","CT011","C108",4,33,0.61,2,0.5,12,4,8.4,4,6,2,0.75599999999999989,66.2,0.48700000000000004,4,0.95,5,0,4.7,"Completed"
"STU117822","CT014","C106",4,21,0.396,2,0.5,19,5,4.9,6,4,2,0.848,45.4,0.521,3,0.81,2,0,3.9,"Not Completed"
"STU118969","CT005","C102",6,42,0.386,2,0.5,2,6,4.3,3,7,2,0.779,54.5,0.342,3,0.94,4,0,3.7,"Not Completed"
"STU121306","CT002","C102",4,24,0.27899999999999997,2,0.5,1,6,6.9,2,8,2,0.799,71.4,0.253,2,0.74,2,0,4.1,"Not Completed"
"STU122167","CT004","C108",6,31,0.289,2,0.5,3,3,7,3,7,2,0.746,61.7,0.312,1,1,6,0,5,"Not Completed"
"STU122573","CT006","C103",3,39,0.46,2,0.5,2,3,6.5,8,2,2,0.645,52.3,0.667,0,0.98,1,0,5,"Not Completed"
"STU123138","CT013","C101",3,29,0.377,2,0.5,13,6,6.5,3,7,2,0.66,73.9,0.349,0,0.81,0,0,3.6,"Completed"
"STU126056","CT007","C104",5,23,0.68900000000000006,2,0.5,4,6,10,1,9,2,0.795,68,0.335,0,0.53,1,0,4.7,"Completed"
"STU127089","CT009","C102",3,14,0.505,2,0.5,3,6,7.2,4,6,2,0.773,72.2,0.45299999999999996,2,0.4,1,0,5,"Not Completed"
"STU129061","CT008","C108",7,28,0.551,2,0.5,6,5,5.1,5,5,2,0.741,60.8,0.523,2,0.52,6,0,3.1,"Completed"
"STU129117","CT008","C102",2,45,0.44,2,0.5,6,5,4,4,6,2,0.711,61.4,0.425,0,1,2,0,3.7,"Not Completed"
"STU129230","CT002","C106",8,38,0.922,2,0.5,7,5,5.3,6,4,2,0.836,77.2,0.721,2,0.46,1,0,4.8,"Not Completed"
"STU130115","CT006","C108",3,34,0.58,2,0.5,3,9,10,5,5,2,0.65599999999999992,65.4,0.536,3,0.74,5,0,4.5,"Not Completed"
"STU130269","CT005","C101",7,29,0.785,2,0.5,0,5,3.5,5,5,2,0.778,45.7,0.598,3,0.25,2,0,4.5,"Not Completed"
"STU130321","CT008","C103",6,27,0.617,2,0.5,4,5,6.3,5,5,2,0.667,69.2,0.551,3,0.69,4,0,5,"Completed"
"STU130724","CT002","C106",2,46,0.483,2,0.5,1,4,7.8,7,3,2,0.70900000000000007,62,0.62,2,0.61,2,0,3.9,"Completed"
"STU130761","CT008","C106",3,24,0.87,2,0.5,5,6,10,5,5,2,0.857,56.6,0.633,0,0.75,3,0,3.9,"Not Completed"
"STU130792","CT006","C102",4,22,0.23399999999999999,2,0.5,9,4,6.3,5,5,2,0.515,73.1,0.418,3,0.49,2,0,4.5,"Not Completed"
"STU130913","CT010","C102",5,23,0.774,2,0.5,8,7,6.7,6,4,2,0.917,80.3,0.67099999999999993,2,0.77,3,0,5,"Not Completed"
"STU131460","CT008","C102",4,35,0.845,2,0.5,2,11,8.3,3,6,2,0.67799999999999994,64.9,0.508,4,0.54,1,0,4.9,"Completed"
"STU132809","CT013","C101",7,27,0.56,2,0.5,1,8,5.4,5,5,2,0.83200000000000007,99.6,0.546,1,0.28,2,0,4.1,"Completed"
"STU133504","CT004","C107",2,34,0.67299999999999993,2,0.5,2,2,3.4,2,8,2,0.66,43.7,0.377,1,0.71,4,0,3.9,"Not Completed"
